seed,condition,OUTPUT_TOKENS,CHAR_COUNT,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,AVG_WORD_LENGTH,LATENCY_SECONDS,RETURN,GENERATIVE_REUSE,RECURRENCE,META_CONTROL,PRESERVATION,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY_DENSITY,CONTROL_DENSITY,PRESERVATION_DENSITY,FINGERPRINT_MAGNITUDE
1,A1_AUTHENTIC_PARAPHRASE,260.0,196.0,27.5,1.75,0.18409090909090908,1.5068181818181818,4.3536142110824585,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.25,0.25,0.5,1.0,1.75
1,A2_AUTHENTIC_PARAPHRASE,260.0,101.5,16.0,1.0,0.39827586206896554,2.6502463054187193,4.267913222312927,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.0,0.25,0.5,0.75,1.5
1,A3_AUTHENTIC_PARAPHRASE,260.0,417.0,58.25,4.0,0.8603380829696619,6.044323045375677,4.430025577545166,0.0,0.0,0.0,0.75,0.5,0.0,1.0,1.0,1.0,1.75,0.5,3.25
1,D_DIRECTION_REVERSED,260.0,0.0,0.0,0.0,0.0,0.0,4.2241679430007935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,O_ORDER_SHUFFLED,195.0,30.75,4.5,0.25,0.19444444444444445,1.4722222222222223,4.611032962799072,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.75
1,M_META_CONTROL_ABLATED,256.0,506.0,73.0,4.5,0.7293748249630603,5.7948983978395745,4.680010497570038,0.0,0.25,0.0,1.5,1.5,2.0,2.0,0.25,2.25,1.75,3.5,7.5
1,P_PRESERVATION_ABLATED,260.0,334.0,46.25,2.75,0.6133786848072562,4.648917233560091,6.3269577622413635,0.0,0.0,0.0,1.5,1.25,0.75,0.5,0.0,0.5,1.5,2.0,4.0
1,T_TERMINAL_COUNTERFACTUAL,260.0,192.5,29.0,1.75,0.1896551724137931,1.3857758620689655,4.189263820648193,0.0,0.0,0.0,0.25,0.5,0.25,0.75,0.25,0.75,0.5,0.75,2.0
1,C_COMPRESSION_ABLATED,260.0,684.75,96.0,5.75,0.8078411801456356,6.0402906314085225,5.168665945529938,0.0,0.0,0.0,1.5,1.0,0.25,4.25,1.5,4.25,3.0,1.25,8.5
1,R_RECURSION_CONTROL,260.0,0.0,0.0,0.0,0.0,0.0,3.890767991542816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,X_COMPLEXITY_CONTROL,260.0,773.0,107.5,6.0,0.7890999681567411,6.059070059497413,4.664672017097473,0.0,0.0,0.0,1.0,1.5,0.5,2.0,0.25,2.0,1.25,2.0,5.25
1,L_LINEAR_CONTROL,245.75,108.75,15.5,1.0,0.4193548387096774,2.967741935483871,3.8484115600585938,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
1,G_RANDOM_GRAPH_CONTROL,260.0,0.0,0.0,0.0,0.0,0.0,3.863827884197235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DM_DIRECTION_META_DAMAGE,260.0,96.75,13.5,1.0,0.18055555555555555,1.5185185185185186,4.130639672279358,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.25,0.25,1.0,0.25,1.5
