SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
490,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00051-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00051-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,156188404,1789168111211347900,62561019494ce8f14da95c3ba5248a95499c4458eff8ff55a85ecb49bf87fb19,62561019494ce8f14da95c3ba5248a95499c4458eff8ff55a85ecb49bf87fb19,True,COPIED_AND_VERIFIED,
491,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00052-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00052-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,217887036,1789168341142587700,71c342aa4ad3f49979058300d4a1e7fd22fc0042c48818ee5b0036372bb4ad70,71c342aa4ad3f49979058300d4a1e7fd22fc0042c48818ee5b0036372bb4ad70,True,COPIED_AND_VERIFIED,
492,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00054-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00054-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,190323883,1789168245331099600,090f7aeca356f1fc97a403d070350030dc2a46ed4ac609f94e6dfe7a944b810d,090f7aeca356f1fc97a403d070350030dc2a46ed4ac609f94e6dfe7a944b810d,True,COPIED_AND_VERIFIED,
493,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00080-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00080-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,186001659,1788910252556986000,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,True,COPIED_AND_VERIFIED,
494,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00085-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00085-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,496266956,1788911278712561700,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,True,COPIED_AND_VERIFIED,
495,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\12_SURFACE_INVARIANCE_TESTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\CORROBORATION_S2A\12_SURFACE_INVARIANCE_TESTS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1321,1789331812834541600,f2dbdc05042c01be1ab2dd94b367bc781cc4278ede94f5211034328eebedbc19,f2dbdc05042c01be1ab2dd94b367bc781cc4278ede94f5211034328eebedbc19,True,COPIED_AND_VERIFIED,
496,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24_EDGE_CAUSAL_MAP.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24_EDGE_CAUSAL_MAP.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,8706,1789331783268537800,07dec77dc7644eabc6182d14335fbbbe41073edfddc3fb19b4566f32c03c99df,07dec77dc7644eabc6182d14335fbbbe41073edfddc3fb19b4566f32c03c99df,True,COPIED_AND_VERIFIED,
497,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24A_EDGE_REPLICATION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24A_EDGE_REPLICATION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2149,1789331783270520200,1f97285f2fd3e7b280ed6fe5ef81f20d72d6f6f65a443ee7755940c66d056982,1f97285f2fd3e7b280ed6fe5ef81f20d72d6f6f65a443ee7755940c66d056982,True,COPIED_AND_VERIFIED,
498,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25_OPERATOR_FIDELITY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25_OPERATOR_FIDELITY.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,4114,1789331812872525400,c3a38562ab9c038c731c1c691e702536c1bde3bc6afa3bfea5edbe4b62890939,c3a38562ab9c038c731c1c691e702536c1bde3bc6afa3bfea5edbe4b62890939,True,COPIED_AND_VERIFIED,
499,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25A_OPERATOR_MANIPULATION_CHECKS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25A_OPERATOR_MANIPULATION_CHECKS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3140,1789331826915584600,9019479c7fb206b646ba99235c89b38818be05dd03bd84a2512b5d2e6cf0a59e,9019479c7fb206b646ba99235c89b38818be05dd03bd84a2512b5d2e6cf0a59e,True,COPIED_AND_VERIFIED,
500,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1312,1789331967097054600,187ca37bfd145639602b78fc878c835b0d745c8276896b32a931ae0e816c75e3,187ca37bfd145639602b78fc878c835b0d745c8276896b32a931ae0e816c75e3,True,COPIED_AND_VERIFIED,
501,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,8698,1789331937378239600,0517aa0686c725a888a3dad299967b7c2642aaa5aa9c6bfeb597828ce779b8b2,0517aa0686c725a888a3dad299967b7c2642aaa5aa9c6bfeb597828ce779b8b2,True,COPIED_AND_VERIFIED,
502,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2147,1789331937380224200,ce4b468cc3ad34a017a00938bd4fb542984e79d53f4c0fc68a704604b0be9870,ce4b468cc3ad34a017a00938bd4fb542984e79d53f4c0fc68a704604b0be9870,True,COPIED_AND_VERIFIED,
503,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,4102,1789331967136187200,93cbaa46002c7d52be05087905c75a871c898a2ad435431eca4c5302315b7ae9,93cbaa46002c7d52be05087905c75a871c898a2ad435431eca4c5302315b7ae9,True,COPIED_AND_VERIFIED,
504,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3141,1789331980494243100,e112f945ef8187ef9f791a7beac6eff9b374e53be7ef64df3fb35d73e22ca967,e112f945ef8187ef9f791a7beac6eff9b374e53be7ef64df3fb35d73e22ca967,True,COPIED_AND_VERIFIED,
505,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\01_INSPECT_WILDCHAT_SCHEMA.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\01_INSPECT_WILDCHAT_SCHEMA.py,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,588,1789334752097973600,41ae6af4b03c36a52d9c1e537b7aea5a8824c738e6f45ceae64f172561822b30,41ae6af4b03c36a52d9c1e537b7aea5a8824c738e6f45ceae64f172561822b30,True,COPIED_AND_VERIFIED,
506,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\BUILD_WF1_B_ADAPTER_R3.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\BUILD_WF1_B_ADAPTER_R3.py,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1907,1789335707505752600,fb1e01dacca42cc0ec7a866730f4dcfaecbf6663047b9c0fc0045e2b4bef15f3,fb1e01dacca42cc0ec7a866730f4dcfaecbf6663047b9c0fc0045e2b4bef15f3,True,COPIED_AND_VERIFIED,
507,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,8909,1789157920000000000,e3f43927438e094f17f1f520c8c6e4ec6fcf0c0ab0a7ccec1bce70f0c0f105b8,e3f43927438e094f17f1f520c8c6e4ec6fcf0c0ab0a7ccec1bce70f0c0f105b8,True,COPIED_AND_VERIFIED,
508,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2175259,1789157920000000000,08e45941ee3eef94cc2d5c9043857fd5ef4584da21d5755949792806f6a3ce06,08e45941ee3eef94cc2d5c9043857fd5ef4584da21d5755949792806f6a3ce06,True,COPIED_AND_VERIFIED,
509,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1801,1789157950000000000,9291a08b8cefa966236d219212120de1955032027899cc3a12bb47b5702513aa,9291a08b8cefa966236d219212120de1955032027899cc3a12bb47b5702513aa,True,COPIED_AND_VERIFIED,
510,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1722,1789157950000000000,9372efca700cde42b71013c48f47ae4061f95e21938487b17a3ec903399089ec,9372efca700cde42b71013c48f47ae4061f95e21938487b17a3ec903399089ec,True,COPIED_AND_VERIFIED,
511,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,94422,1789157950000000000,a18e152d90dd0e4c82afe28d30a34b33b2c0d6584a8db2a8a7e0c344ff1812bd,a18e152d90dd0e4c82afe28d30a34b33b2c0d6584a8db2a8a7e0c344ff1812bd,True,COPIED_AND_VERIFIED,
512,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\JOINT_MULTILAYER_V2.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\JOINT_MULTILAYER_V2.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,5117,1789157920000000000,30d242abbcaa8eb450caf0be64cbaaf58137ae86460c454c42c340a0501eb9a1,30d242abbcaa8eb450caf0be64cbaaf58137ae86460c454c42c340a0501eb9a1,True,COPIED_AND_VERIFIED,
513,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3725,1789157920000000000,ef3849d44125232e4eccb8441eebeab1b3b15e83f92fa39674c752a710462c77,ef3849d44125232e4eccb8441eebeab1b3b15e83f92fa39674c752a710462c77,True,COPIED_AND_VERIFIED,
514,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2333,1789157920000000000,e5e7a55e176caa1f6b36baa9abca505e02724e47e50ed8f5e3356f4598dbcc9c,e5e7a55e176caa1f6b36baa9abca505e02724e47e50ed8f5e3356f4598dbcc9c,True,COPIED_AND_VERIFIED,
515,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2989,1789157920000000000,f80ed5be818e2eea05faa9b6972e83b9a7ad35b856b225034a7b6b4ac32c535c,f80ed5be818e2eea05faa9b6972e83b9a7ad35b856b225034a7b6b4ac32c535c,True,COPIED_AND_VERIFIED,
516,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,4093,1789157920000000000,2ca6d519fdb5cfd920d135d2bb856d98203fe99a480db883ebb7705a9f9b38cc,2ca6d519fdb5cfd920d135d2bb856d98203fe99a480db883ebb7705a9f9b38cc,True,COPIED_AND_VERIFIED,
517,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,4077,1789157920000000000,8b7aea8f243c0915e66677e975fcfd11f67ca63e05bb0508f83c6bba49040618,8b7aea8f243c0915e66677e975fcfd11f67ca63e05bb0508f83c6bba49040618,True,COPIED_AND_VERIFIED,
