MODEL,LINEAGE_CONVERSATION_ID,LINEAGE_SCORE,EXTERNAL_PERCENTILE,N_EXTERNAL_GE
R1_COMPATIBLE,6973801a-17e4-832c-b89f-5b7b56aecb55,0.9918068141096326,47.58314855875832,3546
R1_COMPATIBLE,69826c1b-8508-8389-ac6a-56a19d0f252f,0.9999999999821603,92.91943828529195,479
R1_COMPATIBLE,6982cb68-f4c0-838b-ab0c-4cda364a4b46,0.9999695766093631,69.84478935698448,2040
R1_COMPATIBLE,6983170e-0ef4-838b-8a6f-bd2ddc7fae89,0.9968517029056689,51.67775314116777,3269
R1_COMPATIBLE,698a8fc6-3f44-838e-9ab4-5fd12d86464d,0.9999911683665869,73.93939393939394,1763
R1_COMPATIBLE,698b52ae-7750-8396-b842-1cd509e0e362,0.996278809808075,50.98300073909831,3316
R1_COMPATIBLE,698f83f2-194c-838e-977d-dd1ce7e5b3a2,0.9996219815744711,60.78344419807834,2653
R1_COMPATIBLE,69912686-e42c-8388-bf9a-b93c32b88046,0.9999771847634318,70.7169253510717,1981
R1_COMPATIBLE,6993581e-2f84-8395-8954-317d83c1ba9c,0.9999808199051656,71.48558758314856,1929
R1_COMPATIBLE,69952531-2ca4-838d-a6f0-d8235f45c718,0.9999521203372763,68.17442719881744,2153
R1_COMPATIBLE,6997c5fe-6da8-8396-a983-29d32242f5c0,0.9999030437900606,65.70583887657058,2320
R1_COMPATIBLE,699b3ded-9c44-8384-b608-a0c2f82bfa99,0.9995972052107023,60.54693274205469,2669
R1_COMPATIBLE,699b4071-432c-8394-8524-2cecca087caf,0.9970675565776717,51.958610495195856,3250
R1_COMPATIBLE,699b4102-7498-8387-bea9-6fc4983dd5cf,0.9956969799938491,50.31781226903178,3361
R1_COMPATIBLE,699b4744-9ae0-8385-aa0a-3a270d22ecef,0.9999849084260345,72.47597930524759,1862
R1_COMPATIBLE,699c384b-93d8-8392-8821-690834cce9d3,0.9543128182363287,40.35476718403548,4035
R1_COMPATIBLE,699f3baf-8f18-838a-af68-366a140ccbb4,0.9999022387884271,65.67627494456762,2322
R1_COMPATIBLE,69a230d3-b9f0-8386-ac75-74414854330a,0.9999603194089297,68.89874353288987,2104
R1_COMPATIBLE,69a62529-b488-8384-adbb-76818a331be3,0.9754159420916012,42.6459719142646,3880
R1_COMPATIBLE,69a87432-4cfc-8393-b1de-11ffb49d90fa,0.9998928661108112,65.41019955654102,2340
R1_COMPATIBLE,69aaf0e9-f31c-8394-bff4-8243bb4f1595,0.9999993411981046,80.10347376201035,1346
R1_COMPATIBLE,69b0e87b-82e0-8390-bfd9-44c881aea4b3,0.9980335771463732,53.717664449371775,3131
R1_COMPATIBLE,69b241cf-b030-838c-b5f0-4d5b0f29afe6,0.9942836177845752,49.19438285291944,3437
R1_COMPATIBLE,69b4da18-b5e8-8393-a726-f1e0e6893b54,0.9994644965035737,59.290465631929045,2754
R1_COMPATIBLE,69ba27b1-ac1c-8391-868b-3bcd85fca150,0.9999999156304396,83.9320029563932,1087
R1_COMPATIBLE,69cc7d4b-6f4c-8391-b0e1-3396ff70aa11,0.999347190608498,58.40354767184035,2814
R1_COMPATIBLE,69d1df31-7154-8396-8451-08d6eb5b458c,0.9983905858159235,54.560236511456026,3074
R1_COMPATIBLE,69d3132e-93d0-838f-a1f3-1a95eff13c4c,0.9991941992680742,57.694013303769395,2862
R1_COMPATIBLE,69d65649-2ac0-8390-a8d3-9bd9208505ab,0.9983050607334647,54.3089430894309,3091
R1_COMPATIBLE,69dc4b24-d084-8394-b367-1e22f8875543,0.9480428814479586,39.896526237989654,4066
R1_COMPATIBLE,69e121c1-acd8-8393-8efb-92d83e9ea6b9,0.9970026632271829,51.84035476718404,3258
R1_COMPATIBLE,69e1acd6-86e0-838a-9e38-a40391a2a5aa,0.9999948541740631,75.13673318551368,1682
R1_COMPATIBLE,69f54b03-1d20-83eb-84c1-0d2b17f2bfd2,0.9459963633743298,39.76348854397635,4075
R1_COMPATIBLE,6a065893-97ac-838a-9e45-0291cf9b4414,0.48299189787935143,26.075388026607538,5001
R1_COMPATIBLE,6a077205-226c-8395-8609-a82424f0f284,0.9997313778218956,62.3059866962306,2550
R1_COMPATIBLE,6a2489e9-b794-83eb-80dd-bb92841a63bb,0.055887866825696284,10.746489283074649,6038
R1_COMPATIBLE,6a275b51-56e8-83eb-a153-17fc860f233a,0.997301044697852,52.342941611234295,3224
R1_COMPATIBLE,6a277af3-a960-83ed-81f4-c7bfa08e82bb,0.034117268157861244,8.499630450849963,6190
