FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\28_MODEL_NATIVE_SUMMARY.csv,28_MODEL_NATIVE_SUMMARY.csv,.csv,8487,2026-09-13T21:17:26.1768813Z,2026-09-13T20:37:58.9250865Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv,09_PRIMARY_CONTRASTS.csv,.csv,4207,2026-09-13T21:17:26.1349055Z,2026-09-13T20:39:20.4091063Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\11_GRAPH_CLASSIFIERS.csv,11_GRAPH_CLASSIFIERS.csv,.csv,361,2026-09-13T21:17:26.1399061Z,2026-09-13T20:39:40.5841744Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv,12_SURFACE_INVARIANCE_TESTS.csv,.csv,1312,2026-09-13T21:17:26.1519167Z,2026-09-13T20:39:27.0970546Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\16_FINAL_SUMMARY.json,16_FINAL_SUMMARY.json,.json,1675,2026-09-13T21:17:26.1299286Z,2026-09-13T20:40:31.7844582Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv,24_EDGE_CAUSAL_MAP.csv,.csv,8698,2026-09-13T21:17:26.1568951Z,2026-09-13T20:38:57.3782396Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv,24A_EDGE_REPLICATION.csv,.csv,2147,2026-09-13T21:17:26.1608936Z,2026-09-13T20:38:57.3802242Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv,25_OPERATOR_FIDELITY.csv,.csv,4102,2026-09-13T21:17:26.1658904Z,2026-09-13T20:39:27.1361872Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv,25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,3141,2026-09-13T21:17:26.1708883Z,2026-09-13T20:39:40.4942431Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\28_MODEL_NATIVE_SUMMARY.csv,28_MODEL_NATIVE_SUMMARY.csv,.csv,8437,2026-09-13T21:17:26.1758848Z,2026-09-13T20:40:31.7634699Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\01_INSPECT_WILDCHAT_SCHEMA.py,01_INSPECT_WILDCHAT_SCHEMA.py,.py,588,2026-09-13T21:25:52.0979736Z,2026-09-13T21:25:52.0979736Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\BUILD_WF1_B_ADAPTER_R3.py,BUILD_WF1_B_ADAPTER_R3.py,.py,1907,2026-09-13T21:41:47.5047532Z,2026-09-13T21:41:47.5057526Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\__pycache__\RUN_F2_B.cpython-313.pyc,RUN_F2_B.cpython-313.pyc,.pyc,81929,2026-09-15T13:25:35.1950273Z,2026-09-11T20:21:00.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,True,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,EXCLUDE_RUNTIME_OR_LIBRARY,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,F2_B_FROZEN_SPEC.json,.json,1572,2026-09-15T13:25:35.1324151Z,2026-09-11T20:18:40.0000000Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,09_FREEZE,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv,PARITY_EXPECTED_V2.csv,.csv,8909,2026-09-15T13:25:35.1324151Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl,PARITY_FIXTURES.jsonl,.jsonl,2175259,2026-09-15T13:25:35.1324151Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json,WINDOW_PARITY_FIXTURE.json,.json,94422,2026-09-15T13:25:35.1480600Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv,WINDOW12_PARITY_EXPECTED.csv,.csv,1801,2026-09-15T13:25:35.1480600Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv,WINDOW8_PARITY_EXPECTED.csv,.csv,1722,2026-09-15T13:25:35.1480600Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\JOINT_MULTILAYER_V2.joblib,JOINT_MULTILAYER_V2.joblib,.joblib,5117,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib,OPERATOR_RELATIONAL_V2.joblib,.joblib,3725,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib,R1_COMPATIBLE.joblib,.joblib,2333,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib,SURFACE_FREE.joblib,.joblib,2989,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib,WINDOW12_DETERMINISTIC_V2.joblib,.joblib,4093,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib,WINDOW8_DETERMINISTIC_V2.joblib,.joblib,4077,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\README.txt,README.txt,.txt,743,2026-09-15T13:25:35.1324151Z,2026-09-11T20:20:36.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,00_CONTROL,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\BR1_LATER_HOLD_POS_FEATURES.csv,BR1_LATER_HOLD_POS_FEATURES.csv,.csv,188434,2026-09-15T13:25:35.1636633Z,2026-09-11T20:18:40.0000000Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_NEG_V2_FEATURES.csv,EARLY_NEG_V2_FEATURES.csv,.csv,93038,2026-09-15T13:25:35.1778932Z,2026-09-11T20:18:40.0000000Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_POS_V2_FEATURES.csv,EARLY_POS_V2_FEATURES.csv,.csv,54865,2026-09-15T13:25:35.1793988Z,2026-09-11T20:18:40.0000000Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json,F2_BR2_FROZEN_SPEC.json,.json,8369,2026-09-15T13:25:35.1793988Z,2026-09-11T20:18:40.0000000Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,09_FREEZE,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\FROZEN_FEATURE_SETS.json,FROZEN_FEATURE_SETS.json,.json,3952,2026-09-15T13:25:35.1793988Z,2026-09-11T20:18:40.0000000Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,09_FREEZE,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\LATER_HOLD_NEG_V2_FEATURES.csv,LATER_HOLD_NEG_V2_FEATURES.csv,.csv,198584,2026-09-15T13:25:35.1793988Z,2026-09-11T20:18:40.0000000Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,05_OUTPUTS,CROSS_CANONICAL_OVERLAP,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,PHASE8B_R2
