FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\09_STATUS_LEDGER\NO_SILENT_OMISSION_LEDGER.csv,NO_SILENT_OMISSION_LEDGER.csv,.csv,1890,2026-09-11T21:22:13.5814569Z,2026-09-11T21:22:13.5824561Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\ENVIRONMENT.json,ENVIRONMENT.json,.json,323,2026-09-11T21:22:13.6177197Z,2026-09-11T21:22:13.6182467Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_OUTPUT_SHA256_MANIFEST.csv,F2_A_OUTPUT_SHA256_MANIFEST.csv,.csv,5399,2026-09-11T21:22:16.5458952Z,2026-09-11T21:22:16.5468945Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_SUMMARY.json,F2_A_SUMMARY.json,.json,6403,2026-09-11T21:22:13.5844548Z,2026-09-11T21:22:13.5844548Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_SUMMARY.txt,F2_A_SUMMARY.txt,.txt,1715,2026-09-11T21:22:13.5864558Z,2026-09-11T21:22:13.5864558Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\HOLDOUT_SCORES_INTERNAL.csv,HOLDOUT_SCORES_INTERNAL.csv,.csv,44567,2026-09-11T20:57:01.0594790Z,2026-09-11T20:57:01.0594790Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,EXCLUDE_REDUNDANT_COPY_OR_PROVENANCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\LATER_HOLD_POS_FEATURES.csv,LATER_HOLD_POS_FEATURES.csv,.csv,188434,2026-09-11T20:57:01.0574803Z,2026-09-11T20:57:01.0584777Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,EXCLUDE_REDUNDANT_COPY_OR_PROVENANCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\R1_COMPATIBLE.joblib,R1_COMPATIBLE.joblib,.joblib,2333,2026-09-11T20:57:01.0604764Z,2026-09-11T20:57:01.0604764Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,EXCLUDE_REDUNDANT_COPY_OR_PROVENANCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\SURFACE_FREE.joblib,SURFACE_FREE.joblib,.joblib,2989,2026-09-11T20:57:01.0614758Z,2026-09-11T20:57:01.0614758Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,EXCLUDE_REDUNDANT_COPY_OR_PROVENANCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,.zip,2110934,2026-09-11T20:57:01.0504821Z,2026-09-11T19:43:24.4204243Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,02_INPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_COMPLETE.marker,F2_A_COMPLETE.marker,.marker,152,2026-09-11T21:22:13.6182467Z,2026-09-11T21:22:13.6182467Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_OPENED.marker,F2_A_OPENED.marker,.marker,103,2026-09-11T20:57:01.1135460Z,2026-09-11T20:57:01.1145459Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_WILDCHAT_RARITY_RUNNER_ORIGINAL.zip,F2_A_WILDCHAT_RARITY_RUNNER_ORIGINAL.zip,.zip,16705,2026-09-11T20:56:55.9348227Z,2026-09-11T20:55:07.4606712Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,08_PACKAGE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,.zip,560865201,2026-09-11T21:22:16.8314424Z,2026-09-11T21:22:44.6822773Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.sha256.txt,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.sha256.txt,.txt,66,2026-09-11T21:22:48.6062922Z,2026-09-11T21:22:48.6062922Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,.zip,560865201,2026-09-11T21:28:33.8169093Z,2026-09-11T21:22:44.6822773Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\FULL_PACKAGE_MANIFEST.csv,FULL_PACKAGE_MANIFEST.csv,.csv,175,2026-09-11T21:29:58.6410665Z,2026-09-11T21:30:07.1795438Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\ORIGINAL_SHA256.txt,ORIGINAL_SHA256.txt,.txt,188,2026-09-11T21:29:58.6370692Z,2026-09-11T21:29:58.6370692Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part001,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part001,.part001,186955067,2026-09-11T21:28:34.1031883Z,2026-09-11T21:28:35.1794113Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part002,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part002,.part002,186955067,2026-09-11T21:28:35.2302096Z,2026-09-11T21:28:35.4336823Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part003,F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part003,.part003,186955067,2026-09-11T21:28:35.6217526Z,2026-09-11T21:28:43.7816637Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_SHA256_MANIFEST.csv,SPLIT_SHA256_MANIFEST.csv,.csv,459,2026-09-11T21:29:03.1018316Z,2026-09-11T21:29:58.6070888Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_FROZEN_IMPLEMENTATION_SPEC.json,F2_FROZEN_IMPLEMENTATION_SPEC.json,.json,2286,2026-09-11T20:56:04.2931326Z,2026-09-11T17:53:32.0000000Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\PORTABLE_FROZEN_BR1_MODELS.json,PORTABLE_FROZEN_BR1_MODELS.json,.json,5407,2026-09-11T20:56:04.3051220Z,2026-09-11T17:53:32.0000000Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\README.txt,README.txt,.txt,1013,2026-09-11T20:56:04.3441018Z,2026-09-11T17:53:32.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\RUN_F2_A_WILDCHAT_RARITY.py,RUN_F2_A_WILDCHAT_RARITY.py,.py,33909,2026-09-11T20:56:04.3181161Z,2026-09-11T17:53:32.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,03_RUNNER,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\RUN_F2_A_WILDCHAT_RARITY.ps1,RUN_F2_A_WILDCHAT_RARITY.ps1,.ps1,2280,2026-09-11T20:56:04.3301100Z,2026-09-11T17:53:52.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,03_RUNNER,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
