source_family,artifact_classes,score,size_bytes,modified_utc,content_terms,path
F1|F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,15,339,2026-09-11T16:53:36.047010+00:00,feature|holdout|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\DIRECT_CONTINUOUS_FEATURE_PREDICTABILITY.csv
F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,15,167,2026-09-11T19:41:20+00:00,threshold|holdout|matched,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\05_LEGACY_REFERENCE\FROZEN_THRESHOLD_HOLDOUT.csv
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,35737,2026-09-11T20:20:58+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_F2_B.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,36647,2026-09-13T21:40:42.423453+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_WF1_B_FRESH14_ADAPTER.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,36431,2026-09-13T21:41:47.578043+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_WF1_B_FRESH14_ADAPTER_R3.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,35737,2026-09-11T20:20:58+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_F2_B.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,36647,2026-09-13T21:40:42.423453+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_WF1_B_FRESH14_ADAPTER.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,15,36431,2026-09-13T21:41:47.578043+00:00,classifier|feature|threshold|holdout|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\RUN_WF1_B_FRESH14_ADAPTER_R3.py
V12|WF1-A,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,15,5157,2026-09-13T20:40:32.294667+00:00,classifier|feature|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\06_S2_SHA256_MANIFEST.csv
V12|WF1-A,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION|SURFACE_INVARIANCE_PRIOR,15,1312,2026-09-13T20:39:27.097054+00:00,holdout|matched|surface,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\12_SURFACE_INVARIANCE_TESTS.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,15,5157,2026-09-13T20:40:32.294667+00:00,classifier|feature|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\06_S2_SHA256_MANIFEST.csv
V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION|SURFACE_INVARIANCE_PRIOR,15,1312,2026-09-13T20:39:27.097054+00:00,holdout|matched|surface,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\12_SURFACE_INVARIANCE_TESTS.csv
WF1-P0,FEATURE_CONTRACT|CONTEXT_OR_ID_MAP|FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,15,5342,2026-09-12T16:58:57.176947+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\ADJUDICATION\WF1_P0_FINAL_ADJUDICATION_AND_FEATURE_FREEZE.zip
F1,FREEZE_OR_MANIFEST,14,4034,2026-09-11T17:36:20+00:00,feature|holdout|matched|surface|invariance|operator|prospective|provider,C:\RSOS\F1_FINAL_COMPLETE\F1_FINAL_FREEZE\02_F1_FINAL_STATUS_LEDGER.csv
F1,FREEZE_OR_MANIFEST,14,4034,2026-09-11T17:36:20+00:00,feature|holdout|matched|surface|invariance|operator|prospective|provider,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\02_F1_FINAL_STATUS_LEDGER.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,14,520,2026-09-11T19:57:26.214669+00:00,matched|prospective,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\00_MANIFEST\PACKAGE_STATUS.txt
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,12174,2026-09-11T19:57:36.675428+00:00,feature|holdout,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\build_f1_features.py
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,184421,2026-09-11T19:57:33.459676+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_DROPOUT_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,201593,2026-09-11T19:57:33.865978+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,162720,2026-09-11T19:57:34.068002+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_DROPOUT_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,188434,2026-09-11T19:57:34.074356+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,3952,2026-09-11T19:57:39.641272+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\FROZEN_FEATURE_SETS.json
F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,44567,2026-09-11T19:57:42.023993+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\HOLDOUT_SCORES_INTERNAL.csv
F1,FROZEN_DETECTOR|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,4011,2026-09-11T19:57:42.025998+00:00,feature|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\JOINT_STANDARDIZED_COEFFICIENTS.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,2691,2026-09-11T19:57:42.430213+00:00,feature|holdout|matched|surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\PRIMARY_CLASSIFICATION_RESULTS.csv
F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,16676,2026-09-11T19:57:42.547140+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\VALIDATION_SCORES_INTERNAL.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,14,520,2026-09-11T20:08:23.726217+00:00,matched|prospective,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\00_MANIFEST\PACKAGE_STATUS.txt
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,12174,2026-09-11T20:08:23.777456+00:00,feature|holdout,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\build_f1_features.py
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,184421,2026-09-11T20:08:23.760484+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_DROPOUT_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,201593,2026-09-11T20:08:23.762483+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,162720,2026-09-11T20:08:23.763483+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_DROPOUT_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,188434,2026-09-11T20:08:23.765481+00:00,holdout|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_FEATURES.csv
F1,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,3952,2026-09-11T20:08:23.780451+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\FROZEN_FEATURE_SETS.json
F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,44567,2026-09-11T20:08:23.789447+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\HOLDOUT_SCORES_INTERNAL.csv
F1,FROZEN_DETECTOR|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,4011,2026-09-11T20:08:23.790446+00:00,feature|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\JOINT_STANDARDIZED_COEFFICIENTS.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,2691,2026-09-11T20:08:23.792448+00:00,feature|holdout|matched|surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\PRIMARY_CLASSIFICATION_RESULTS.csv
F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,16676,2026-09-11T20:08:23.794444+00:00,surface|operator,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\VALIDATION_SCORES_INTERNAL.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|PROVIDER_OR_MODEL_PRIOR,14,1323,2026-09-11T20:12:04.388026+00:00,surface|provider,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\15_V2_RESULTS\PROVIDER_STRATIFIED_AUC.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,1505,2026-09-11T20:12:16.442112+00:00,feature|holdout|surface|operator|provider,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\16_V2_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,23013,2026-09-11T16:53:04+00:00,classifier|feature|holdout|matched|provider,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\RUN_F1_BR2_LMARENA_MATCHED_CONTROL.py
F1,MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,14,5462,2026-09-11T16:27:44.785434+00:00,classifier|feature|holdout|prospective|provider,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\00_MANIFEST\F1_FROZEN_SPEC_BEFORE_DEVELOPMENT_HOLDOUT.json
F1,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,14,1021,2026-09-11T17:11:34.437620+00:00,holdout|provider,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\05_POSTFREEZE_NUISANCE_AUDIT\COMPLETE_CONTINUOUS_FEATURE_NUISANCE_PREDICTABILITY.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,14,520,2026-09-11T19:57:26.214669+00:00,matched|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\00_MANIFEST\PACKAGE_STATUS.txt
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,12174,2026-09-11T19:57:36.675428+00:00,feature|holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\build_f1_features.py
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,184421,2026-09-11T19:57:33.459676+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,201593,2026-09-11T19:57:33.865978+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,162720,2026-09-11T19:57:34.068002+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,188434,2026-09-11T19:57:34.074356+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,3952,2026-09-11T19:57:39.641272+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\FROZEN_FEATURE_SETS.json
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,44567,2026-09-11T19:57:42.023993+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\HOLDOUT_SCORES_INTERNAL.csv
F1|F2,FROZEN_DETECTOR|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,4011,2026-09-11T19:57:42.025998+00:00,feature|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\JOINT_STANDARDIZED_COEFFICIENTS.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,2691,2026-09-11T19:57:42.430213+00:00,feature|holdout|matched|surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\PRIMARY_CLASSIFICATION_RESULTS.csv
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,16676,2026-09-11T19:57:42.547140+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\VALIDATION_SCORES_INTERNAL.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,14,520,2026-09-11T20:08:23.726217+00:00,matched|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\00_MANIFEST\PACKAGE_STATUS.txt
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,12174,2026-09-11T20:08:23.777456+00:00,feature|holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\build_f1_features.py
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,184421,2026-09-11T20:08:23.760484+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,201593,2026-09-11T20:08:23.762483+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_NEG_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,162720,2026-09-11T20:08:23.763483+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,188434,2026-09-11T20:08:23.765481+00:00,holdout|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_HOLD_POS_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,3952,2026-09-11T20:08:23.780451+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\FROZEN_FEATURE_SETS.json
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,44567,2026-09-11T20:08:23.789447+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\HOLDOUT_SCORES_INTERNAL.csv
F1|F2,FROZEN_DETECTOR|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,4011,2026-09-11T20:08:23.790446+00:00,feature|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\JOINT_STANDARDIZED_COEFFICIENTS.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,2691,2026-09-11T20:08:23.792448+00:00,feature|holdout|matched|surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\PRIMARY_CLASSIFICATION_RESULTS.csv
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,16676,2026-09-11T20:08:23.794444+00:00,surface|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\VALIDATION_SCORES_INTERNAL.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|PROVIDER_OR_MODEL_PRIOR,14,1323,2026-09-11T20:12:04.388026+00:00,surface|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\15_V2_RESULTS\PROVIDER_STRATIFIED_AUC.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,1505,2026-09-11T20:12:16.442112+00:00,feature|holdout|surface|operator|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\16_V2_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,14,23013,2026-09-11T16:53:04+00:00,classifier|feature|holdout|matched|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\RUN_F1_BR2_LMARENA_MATCHED_CONTROL.py
F1|F2,MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,14,5462,2026-09-11T16:27:44.785434+00:00,classifier|feature|holdout|prospective|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\00_MANIFEST\F1_FROZEN_SPEC_BEFORE_DEVELOPMENT_HOLDOUT.json
