condition,combo_index,heldout_from_fitting,DIRECTION,ORDER,META_CONTROL,PRESERVATION,TERMINAL,seed,rep,response_id,response_sha256,latency_seconds,OUTPUT_TOKENS,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,RETURN,RECURRENCE,GENERATIVE_REUSE,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY,CONTROL,RELATIONAL,TOTAL
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,31,0,resp_00345c3b9c58562a006aa31a0ab0d887d29794aa96cbca8219,285b74fa8386479a14f1e1979bacea1897be5fbe3cf554ef93930b26d0e874b6,2.1061484813690186,82.0,70.0,4.0,0.7,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,31,1,resp_0148741a8176f0c9006aa31a0ae8c887d2b24e6e81eb1033ef,3f121b1d5a58624a9c90adb59d371582b1d3bae88ac2a5b519be70d1ff13bcec,2.136122465133667,95.0,80.0,4.0,0.7375,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,1.0,-1,31,2,resp_0e01c835111f7bf5006aa31a0afa9087d283d6e43eb88f7dc7,9b1b9b8e981c67f2bad53ff191fcbd628e003cce36d611155b52ab829fe3ca5b,1.6205196380615234,67.0,53.0,3.0,0.8301886792452831,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,4.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,4.0,3.0,-1,32,0,resp_040b221ddd4f1c35006aa31a0b755487d2ad97ac7514a608dc,4d46c389d94819495059b3afd1bd62672f20057b4733c0462a1f0d4b4d42951e,2.675267457962036,135.0,117.0,5.0,0.7008547008547008,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,4.0,11.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,32,1,resp_0609241d9485554a006aa31a0b87c887d2926880cbf80e89cb,579859aa8a75ea872cc5efaf9b2f033b0ac667e87669213a2e23a72fff735790,2.459545612335205,100.0,87.0,5.0,0.735632183908046,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,6.0,-1,32,2,resp_0cc5ab50da5c36a6006aa31a0bd5a487d29565d853541b2514,288a2c26da86659a6041c83bdf8927a0bcfeb34147b3a710735ec2c0055c8cc4,3.221473455429077,131.0,116.0,5.0,0.6724137931034483,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,7.0,12.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,1.0,-1,33,0,resp_01fed12d53f6fbed006aa31a0bf7b887d28fbd2d70640cc9cc,be3efe9f2dc39bf2156e62e0a5f53006d6c5b83035d6ff26185ee57b114e9224,2.8534746170043945,102.0,88.0,5.0,0.7727272727272727,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,2.0,-1,33,1,resp_08fbd8b92182d76b006aa31a0c33f087d2aeda5bbfd81bd748,2ac90c362a6b0fd260c4b9cb4742ad0d42c57c2fc9e14ce0ce4195d4dbb9b35c,2.487729072570801,89.0,74.0,4.0,0.8648648648648649,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,33,2,resp_008fac6564d25a12006aa31a0c47bc87d2bf0f9dfee9676a04,28c884bcc5b57dbcbecc85025c6d4c989888ab052bdafb443559ecaab3a0011c,2.758627414703369,99.0,86.0,5.0,0.7790697674418605,1.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,3.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,4.0,-1,34,0,resp_012de85a9b53f080006aa31a0c9b5c87d2b70bb253281f83d1,b07cdc15bf5e7a2489a3a046518ea490a722522bcc149cb916b602fcd9f6ef4e,3.5662877559661865,132.0,114.0,6.0,0.7280701754385965,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,4.0,12.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,1.0,-1,34,1,resp_0dc2001560af8836006aa31a0cc19087d2a5201c7cf5c157f4,648478b8d2e1eb1c88274fcdbcedcbf1a64065f2d4ea56fe8ed7e77f88336afd,2.5000905990600586,94.0,80.0,5.0,0.775,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,34,2,resp_0276d2ed3702b4d7006aa31a0cc77087d28e3a0595581863b0,f46976821e0c9b5fd7c12c8e58449669173fecdf6373156e4ca98c52cc00566f,2.858954668045044,105.0,90.0,6.0,0.7555555555555555,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,5.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,35,0,resp_080973cd6d578fc3006aa31a0d06b887d29c8814cb6502ddc7,7ec060414fa6f1bd52c2c24423ce7d1bb7472968e22367630703be71f560eb33,1.7117993831634521,68.0,56.0,3.0,0.8392857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,3.0,-1,35,1,resp_008ecffb61ba9aef006aa31a0d0ca887d2a933591e48c72c17,3e1b265ea1de112598134e70d3b58bed24cba01bc0efc48d4f5435959731cfd0,2.4054055213928223,121.0,105.0,5.0,0.7238095238095238,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,35,2,resp_0e327ed7d46a6d47006aa31a0d2a0487d2a37405a2ca51b480,3a67ddb92a178cadc7776f034c28bb9403ea89bdc6f14e7d59f53c07dda050fe,1.8978402614593506,90.0,78.0,4.0,0.7307692307692307,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,4.0,-1,36,0,resp_02d33858ef6358ab006aa31a0dfd7887d2a627afa74b1da892,d3c920ba8a94d0ca7310bd28bd750b796ba0f047354b4161c059146347e9b2f8,2.255373239517212,112.0,96.0,6.0,0.6875,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,5.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,36,1,resp_030ab10940e8eda6006aa31a0e225887d2a3f323761e74c549,d7b93880616a226d7e3ef4c2eaeb6aae64c09b41bc654c84235cec42e19358c4,2.7096738815307617,95.0,83.0,4.0,0.7228915662650602,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,4.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,3.0,-1,36,2,resp_0912cd8f9f410574006aa31a0eb2f887d2b1fa78d534ffa14e,a3c266438894b595e6b596f6e1e477f513fbdde2483be9ef9300e09ddafeedc7,2.6118178367614746,134.0,115.0,8.0,0.6869565217391305,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,7.0,12.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,37,0,resp_08ea161ff3bcb4f7006aa31a0eaf6887d2b76dde6ed1bec778,90a37990dc79c9a5d292e1fe8a69b78665088ab320db6d994a99e775e65100a2,2.7513959407806396,104.0,90.0,6.0,0.7555555555555555,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,37,1,resp_0046d9ef21809f5e006aa31a0ed93887d28f8b47434666cf33,c95dfc90df1f27e214b38ae0a8082667cdcbdccbcf52b30bd732c1355292267d,2.0140328407287598,71.0,61.0,3.0,0.7540983606557377,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,2.0,-1,37,2,resp_07bdc9e6d9117b05006aa31a0f0cf487d288962a4223c3b339,dd6cf1332f45ea01eba26457c89a72ef7a128e59bed55700ccaaf8dd759324dc,2.4124770164489746,111.0,96.0,7.0,0.7395833333333334,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,1.0,-1,38,0,resp_0ffefc49e0b49e8a006aa31a0f0e6487d2850e9d91b3fb0e0a,cc0667f5ee132170b91b07777105c1dc31c36168b9b36143317d9d6309a88d83,1.6483213901519775,49.0,41.0,2.0,0.8048780487804879,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,1.0,-1,38,1,resp_00e38ff08c13f13a006aa31a0f296487d28138643302696ff0,2a29d39df2f3e2f2fcfc49f4bbe134b0d01b83c518b624af99b2e003089b8e3c,1.9479260444641113,59.0,49.0,2.0,0.7755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,2.0,-1,38,2,resp_01f73d1f5244ca0e006aa31a0f429c87d29e7f6462784af7da,8125fd2de5e85e9de1109b26a08ec61f7a0a4d6c718d383f5a6a74040cf6e67b,2.936744451522827,145.0,122.0,7.0,0.7213114754098361,0.0,0.0,0.0,4.0,3.0,1.0,3.0,4.0,6.0,13.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,39,0,resp_0edb14e59cb5aaf8006aa31a0f770087d2a5350025900e3739,83fc2e8f09356f6762439eb9864d4d2f485a16c5ad19a37ae598485dd235b304,2.6654107570648193,124.0,105.0,5.0,0.7714285714285715,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,39,1,resp_085c2d58c6e739e7006aa31a0fa5ec87d296f6d906a28e34b4,c9f20a1bc2b12e8bc8e8f0c9b7ed67f9b488589da792f1d7ec601833ff7dc3a8,2.40633225440979,97.0,82.0,4.0,0.8414634146341463,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,1.0,-1,39,2,resp_06534147a9345ef2006aa31a10351087d2af84c3b65341ec58,c500c15d725834aaee82d589abafd9401ccae68d115a530c821b497ef6f34ea1,2.492685556411743,102.0,82.0,5.0,0.8170731707317073,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,1.0,-1,40,0,resp_038ffbbd4d384655006aa31a1042ac87d281bf26548089c42e,916b81fa678b07d1895990663ee0df87b263cfb52962210ed3d4f65f057ea0f5,1.9760663509368896,71.0,62.0,3.0,0.7580645161290323,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,40,1,resp_0038e0f4bca50505006aa31a10bae887d28a6592968a53858b,ce8818f8693d8b80be9a9745fa76648d1b0c126af6fa4576709c531579d53081,2.6231210231781006,106.0,91.0,5.0,0.8131868131868132,0.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,2.0,10.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,1.0,-1,40,2,resp_05187959bbfe0364006aa31a10dc9087d2a359a676212d735b,53a600201a2e9f6df7c2a73e7347ee4079724cf8205db838f2c568d8fefe1a00,1.9774129390716553,63.0,53.0,3.0,0.8113207547169812,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,41,0,resp_0f07e5da96a749a4006aa31a10dd2487d2b95e3d05134f072d,ced852f59b7dd07d700daa45e7ad281d2d1b2fbb6c3088cb575fc93bbd507d2c,2.0508716106414795,84.0,70.0,4.0,0.8428571428571429,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,2.0,-1,41,1,resp_0e23ad78282b2922006aa31a11074087d282ae9ee776856fd4,a0a7016c8ee2e48612d0dcd6336a7e6df29acd913b5003743ec361646e8dc2cc,2.2429046630859375,92.0,80.0,5.0,0.8,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,41,2,resp_0dbdab236adcb186006aa31a114e0c87d29666be7c951a9368,6436dff769df5989171abd0abef9b7866acb8785aecdc1d4ab8160e8bd61875c,2.73714017868042,132.0,116.0,6.0,0.7413793103448276,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,4.0,-1,42,0,resp_090ca27547deedfa006aa31a11710087d29c2ff2b322b3ccd7,1f7332ce8d7ecc3495e7e94c61d0cf6ce7c9d20acea2fe934e833ac718045369,2.8906378746032715,125.0,107.0,5.0,0.7663551401869159,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,42,1,resp_0b77f5ff3c828486006aa31a1175fc87d29e262100a4964804,132fe0510e3b350d135f57806ddb8f849c85e848b5bdc5183cb8d2f6f3229c46,2.572641372680664,100.0,86.0,5.0,0.7790697674418605,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,42,2,resp_0ec7f3a779f54873006aa31a121efc87d2b2f670e93af09fd3,7278816a52fe78e72a573342b76c3192c1ced17217599e92421f3a51705ad99c,2.1046218872070312,53.0,43.0,3.0,0.8604651162790697,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,4.0,-1,43,0,resp_04c1736ba4044351006aa31a12203487d2b04fefa90d66f81c,5dba69c16e7fd47cdbfbd78f906e8529dad3028ca06753e908592203d8fbfd03,2.5370826721191406,117.0,100.0,8.0,0.7,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,5.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,43,1,resp_07325fcc28eb9a43006aa31a12347487d2885ec18291233ba1,c3dffb9400e8b7fab84aaaf2e7c7bf3e07be7b90e207e565dee7689f0d3f2b5c,2.14626145362854,88.0,74.0,4.0,0.7702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,43,2,resp_0b4b4731f5302497006aa31a123a9c87d2b23874c9315b576e,f2d2fb29b896322aa11a3b3b586eed0f0609504376ce10adc27f4c6c78f719e0,1.8145601749420166,69.0,58.0,3.0,0.8103448275862069,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,1.0,-1,44,0,resp_0daaff772232c0ae006aa31a13080c87d2a8907cdfca0c6277,0e4987a1a3548dad2eeea6ce3e4872181aec4252a06837811c247cebb928d386,2.8136749267578125,75.0,65.0,4.0,0.7846153846153846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,3.0,-1,44,1,resp_082ac3d935544ce3006aa31a12cedc87d2a8f10598a924d602,5dac9d64df34c5121dc1ab6d62731656e350b2c050739a90bfc6a6ffe9f45a4a,2.842636823654175,100.0,87.0,4.0,0.7586206896551724,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,5.0,11.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,4.0,-1,44,2,resp_03908b5f7fefa40c006aa31a12e84887d28988b44bbb386fdd,721cc93e059b978f779db0328fc575206c3e6bc010a83d7ed5a0c1cdc4fbe2ad,2.62841534614563,98.0,86.0,5.0,0.7325581395348837,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,6.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,3.0,-1,45,0,resp_069e3370d5b72b3b006aa31a1340bc87d2b3d124065a00b330,261b65c6153a08d53911a52943bc01e13ff6763f393b022553432d3d5e90708a,3.0549509525299072,120.0,104.0,6.0,0.75,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,4.0,10.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,45,1,resp_0d207ef74b6deca2006aa31a1353cc87d28167ba9f72561b29,7278db791688ec2f064382c48c13593e30797fa90aa746d9a25568c9426dee43,2.34977126121521,85.0,75.0,4.0,0.72,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,6.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,45,2,resp_07945a0a56b460aa006aa31a141ad087d2a9ac74ecf5fc832a,fae8ec81ecb2790036bc6da0c37de33d5700a04e5e9fe9ccb42bcc80a0ccb109,2.669597625732422,91.0,79.0,4.0,0.7848101265822784,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,4.0,-1,46,0,resp_0a52a000eeebe078006aa31a14060487d2af14b798610f0c9e,a9ad76e458c881c2d9535dbe4ae8f2c346679a4fbd23a3a16323749d4020e580,2.7233753204345703,111.0,91.0,5.0,0.8021978021978022,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,4.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,2.0,-1,46,1,resp_008522ffed8ed9f4006aa31a140a4c87d2834e5eaf2e5fe9b4,98d2c2d2a177f40cfec687fcf993af867615f10c5721df180e64aa85c07984f4,3.0430397987365723,95.0,81.0,5.0,0.7777777777777778,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,46,2,resp_0029d4215969cdc2006aa31a142bc887d2abd89261b0489fb4,930463fc083f4d841a65abd28a734c9c301c330034e5b337dc3ae49fc9fc6b54,2.7875921726226807,108.0,91.0,5.0,0.7802197802197802,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,1.0,-1,47,0,resp_09411ea8b3b6af89006aa31a14690487d2b9f86c1c4f477456,0e06536797fe9d8d9325e17606a9305ac0c8816406cf76f56e43c10a8c6f074d,2.057687759399414,61.0,50.0,3.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,5.0,-1,47,1,resp_001612110bd675dc006aa31a1458e887d28245306d07cb8787,a2dbda1006e8f88d5012aa038a8519eadb23ed98919680d229b23580d679c857,2.191817283630371,112.0,94.0,5.0,0.7446808510638298,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,6.0,11.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,5.0,-1,47,2,resp_073ba52469220b97006aa31a14abbc87d2908b2ec780d36a70,51704048c56ca534112f075820886e2cf746bfc16370cd6fa84fdce0ad512db6,2.2168357372283936,100.0,88.0,5.0,0.7159090909090909,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,7.0,10.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,1.0,-1,48,0,resp_093ac1e3d6ae2989006aa31a157d7087d2b6b8da5db25e5ce0,666a4324a9d583c926cb5fdd342a29b5cc450c5185735c5dfd0c6a901c7b0521,1.6597554683685303,69.0,58.0,3.0,0.7931034482758621,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,3.0,-1,48,1,resp_042dae4add50a1fe006aa31a158e4087d2b08c791ade7be16a,755026b28bc2bfb5a90e44d65ebe40ee441a7d6367d9c3cb193fe580595defdf,2.5482778549194336,127.0,108.0,7.0,0.7314814814814815,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,4.0,-1,48,2,resp_0288508381641f6b006aa31a15a71c87d29120c41889af80ac,7d60c7237091a9885f7870332c34ab31c6e2a309f9341ded004c447111c91e7b,2.3440933227539062,128.0,115.0,6.0,0.7304347826086957,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,10.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,2.0,-1,49,0,resp_0284f7b3e02f9dbc006aa31a15b3b887d29ac59ee090fbc7a0,83ff74dfb2a23f1ad064e708b41219db6d372215feaf4b731c4b5ef07e7c82be,2.814490795135498,119.0,103.0,6.0,0.7281553398058253,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,4.0,2.0,-1,49,1,resp_0103583c7d5e2df9006aa31a16517087d2879fefa2d6a44617,8d404b112433cb710606ac8c2b94fe140e50544dd8702d4584d191e03bbe131f,2.793574094772339,116.0,102.0,6.0,0.7352941176470589,0.0,0.0,1.0,0.0,5.0,0.0,6.0,4.0,2.0,12.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,2.0,-1,49,2,resp_09e1fd9333ba9a1d006aa31a1667a887d285903dc3e1281a81,9a90a12d87e4a80023dccee2b47a06b4ec9d33faeb9020e9ccddc2cca8cfdbf1,2.9470622539520264,133.0,117.0,6.0,0.6923076923076923,0.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,5.0,13.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,50,0,resp_0785e7041357b40c006aa31a168ae887d2b880cd948ddaff49,3de158affa9b6f39c183a251d1739a9b815b508a7529fae71e7490cc00517d9c,1.6049621105194092,62.0,52.0,3.0,0.8461538461538461,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,1.0,-1,50,1,resp_02b4a858ce316e4f006aa31a16c4c087d2b98a9f2beb602895,ec753fdd34b7d136b7f1c733b414f95001c50e90aa806f6ce21ae90b8df76a09,2.0543010234832764,58.0,49.0,2.0,0.8979591836734694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,50,2,resp_0ff0bd7f7ff36b20006aa31a16c75c87d2906908164dc1d5b1,e32ea7e83f1e10be4bdb1ca1b02f471649cdd8a02e1f4c2b238dc9674a295eb1,2.0859217643737793,92.0,79.0,4.0,0.7974683544303798,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,51,0,resp_096b9b5dee81d2b8006aa31a16e83087d2a0aeb41dccfa79e4,69d744d4d6e883ecc2d341112ff620a50622463e932acb1198ec29a2d543ff7a,2.303619384765625,63.0,53.0,3.0,0.9245283018867925,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,51,1,resp_0e446d831c48cd97006aa31a16f5a887d2a2e9a872f66d0ce2,c81461303682f327e930ffd43a89c5d487f7e37ff110f8cc2cab59cd6d6da265,3.4624619483947754,186.0,161.0,9.0,0.6894409937888198,0.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,7.0,12.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,51,2,resp_04afb78e111d5157006aa31a189f7887d2829ba636b7a4b9ff,3eaee4f1a12482eb2a0a484affe41cbf7cff2edc3a4944de18e5fbc91c5149f8,8.177292823791504,66.0,55.0,3.0,0.8545454545454545,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,1.0,-1,52,0,resp_04095aec3a5e4a2b006aa31a1725bc87d2a1f81789cf6853d7,c2d1f089baafd34cae3eaa6d4939d9ee4e909f4e0a4b6726b8a4ed703657777a,1.8986735343933105,58.0,48.0,3.0,0.8333333333333334,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,0.0,2.0,-1,52,1,resp_03b37f3e8a27ca34006aa31a187a7c87d2944ca93bcc96ad40,649bcc965e38e70f82910ab4506b463f71e139aaabba02fe4ddf5828eade4656,2.6249911785125732,68.0,59.0,3.0,0.847457627118644,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,2.0,-1,52,2,resp_067c2b79b0052a6b006aa31a1814a887d2aa5a86c0d02bf90a,bcc58578ee5823e21f66d79e8b6190739d5de73416e0dbd03cd54580f2d52fc1,2.044973134994507,82.0,67.0,4.0,0.8805970149253731,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,9.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,1.0,-1,53,0,resp_03e09e17a839cd34006aa31a18253487d2b313a17df9e540f2,0f9ba58fc57d038d46bb5ca2d5fb487d90a17343c82ea44fa3703d38dff4509b,1.9147191047668457,73.0,62.0,3.0,0.8387096774193549,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,7.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,53,1,resp_003333f2fb9763d2006aa31a187fc087d2a5f363e935fbfbc7,2cf76a39706c9f68f4163d3ef4ab761ed092eb91ab875ae00c238eeaf19e1a40,1.9428565502166748,62.0,52.0,3.0,0.8076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,2.0,2.0,-1,53,2,resp_0248fa2c3352db17006aa31a18ca2c87d291e8d8f7b83cb571,4f801c16567ba4aede8b3a8385dcd7bfeb13aa1038fd4e9e5c2ab935a8ea9b49,2.0128839015960693,71.0,59.0,3.0,0.8305084745762712,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,8.0
D+_O-_M-_P+_T-,18,False,1,-1,3.0,2.0,-1,54,0,resp_06bae75aedf987bc006aa31a18dfb087d2b80b367ace184d49,cca0ce7b6781153faf1c8982626334f7e756d12232d8bdb8ef024f90cd62416c,3.378554105758667,174.0,153.0,8.0,0.6535947712418301,0.0,0.0,0.0,3.0,5.0,0.0,5.0,3.0,5.0,13.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,3.0,-1,54,1,resp_0dabe2600de86be8006aa31a190a2887d2a47d6cb2deb0f27a,17317efac1be149de793642e7b241c65189a0fc4c44d044062915be4a4ff16f7,2.013617753982544,64.0,55.0,3.0,0.8,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,54,2,resp_02b7d25951ad9609006aa31a1922ec87d28f776135d214875e,01f4cf4cd341476dc3403f96dc71fa6f86f65baf35390f3e6c0a38516968e2d7,1.9837353229522705,92.0,79.0,4.0,0.759493670886076,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0
D+_O-_M-_P+_T-,18,False,1,-1,1.0,2.0,-1,55,0,resp_0295238d989e6231006aa31a19366487d2aea772309cb42684,04be2c2d56c5d4fd0cc2a5a44473b43125dd60c63b5aa20770b404e4a0801d4b,1.9754106998443604,69.0,59.0,3.0,0.7966101694915254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0
